Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1322875455100301312,"RT @colombogazette : Food trucks, home delivery services deployed in curfew areas https://t.co/xuL79wMlkX via @colombogazette #Srilanka #lka #curfew #coronavirus #COVID19 #Covid_19 #WesternProvince",VG,vg123e,2020-11-01T12:17:40.000Z,Sun Nov 01 12:17:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://colombogazette.com/2020/11/01/food-trucks-home-delivery-services-deployed-in-curfew-areas/ ,7,1,,,,,
1322875107547648002,"RT @newsradiolk : Anyone exhibiting symptoms of COVID-19 during the quarantine curfew period have been requested to contact 0117 966366 for assistance.
#SriLanka #lka #coronavirus #COVID19 #COVID19SL",Gopiharan Perinpam,gopiharan,2020-11-01T12:16:18.000Z,Sun Nov 01 12:16:18 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,5,0,,,,,
1322874955357327360,"**- குடிவரவு மற்றும் குடியகல்வு திணைக்களம்?-**

குடிவரவு மற்றும் குடியகல்வு திணைக்களத்தின் பத்திரமுல்ல  தலைமை அலுவலகம் மறுஅறிவித்தல் விடுக்கப்படும் வரை மூடப்படுகின்றது.
#Covid_19 #COVIDIOTS #COVID19 #COVID19Vic #SriLanka #coronavirus https://t.co/tam3l0SGbA",Ranjan Arun Prasadh,raprasadh,2020-11-01T12:15:41.000Z,Sun Nov 01 12:15:41 +0000 2020,2,0,ta,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,6,0,photo,https://pbs.twimg.com/media/ElvLwPuUcAAaaxH.jpg,,,
1322874411226030080,සෞඛ්‍ය සේවයේ 50 කට කෝවිඩ් 19 https://t.co/fkx99KO4HZ #lk #srilanka #Covid_19,Wedivistara,WedivistaraLK,2020-11-01T12:13:32.000Z,Sun Nov 01 12:13:32 +0000 2020,0,0,si,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,http://www.wedivistara.com/sinhala/24954/%E0%B7%83%E0%B7%9E%E0%B6%9B%E0%B7%8A%E2%80%8D%E0%B6%BA-%E0%B7%83%E0%B7%9A%E0%B7%80%E0%B6%BA%E0%B7%9A-50-%E0%B6%9A%E0%B6%A7-%E0%B6%9A%E0%B7%9D%E0%B7%80%E0%B7%92%E0%B6%A9%E0%B7%8A-19 ,3,0,,,,,
1322873990348632064,"RT @colombogazette : Food trucks, home delivery services deployed in curfew areas https://t.co/xuL79wMlkX via @colombogazette #Srilanka #lka #curfew #coronavirus #COVID19 #Covid_19 #WesternProvince",Adrian Jansz,AdrianJansz_,2020-11-01T12:11:51.000Z,Sun Nov 01 12:11:51 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://colombogazette.com/2020/11/01/food-trucks-home-delivery-services-deployed-in-curfew-areas/ ,7,1,,,,,
1322873837751590912,"බ්‍රැන්ඩික්ස් පොකුරක් සමග ගන්න තිබ්බ තීරණය ගත්තේ දිස්ත්‍රික්ක 24 පුරාවට #Covid_19 යළි පැතිරුණ පසුවයි. එසේනම් අද පෑලියගොඩ පොකුරක් නෑ. අාසදිතයින් 10,000 සීමාවට නොයා මරණ 13 නේ රැඳෙන්න තිබ්බ. ප්‍රමාදය පසු තැවීමට හේතු වේ. @GotabayaR #srilanka #lka https://t.co/fyCnUbheZA",#රටේනිතිය 🇱🇰,AlexIwas,2020-11-01T12:11:15.000Z,Sun Nov 01 12:11:15 +0000 2020,0,0,si,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/NewsWireLK/status/1322869428418088960 ,3,1,,,,,
1322873774358765569,"Food trucks, home delivery services deployed in curfew areas https://t.co/xuL79wMlkX via @colombogazette #Srilanka #lka #curfew #coronavirus #COVID19 #Covid_19 #WesternProvince",Colombo Gazette,colombogazette,2020-11-01T12:11:00.000Z,Sun Nov 01 12:11:00 +0000 2020,21,7,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://colombogazette.com/2020/11/01/food-trucks-home-delivery-services-deployed-in-curfew-areas/ ,7,1,,,,,
1322873650589036544,"Food trucks, home delivery services deployed in curfew areas https://t.co/ilX9JvV3PE via @colombogazette #Srilanka #lka #curfew #coronavirus #COVID19 #Covid_19 #WesternProvince",Easwaran Rutnam,easwaranrutnam,2020-11-01T12:10:30.000Z,Sun Nov 01 12:10:30 +0000 2020,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://colombogazette.com/2020/11/01/food-trucks-home-delivery-services-deployed-in-curfew-areas/ ,7,1,,,,,
1322872489425297409,"RT @newsradiolk : Anyone exhibiting symptoms of COVID-19 during the quarantine curfew period have been requested to contact 0117 966366 for assistance.
#SriLanka #lka #coronavirus #COVID19 #COVID19SL",Hazari,HazariNews,2020-11-01T12:05:53.000Z,Sun Nov 01 12:05:53 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,5,0,,,,,
1322872337100808193,"RT @AthaudaDasuni : ❗️IMPORTANT ❗️

If anyone develops symptoms during the quarantine curfew period contact 011 7 966 366 without delay 

- Health Secretary

#lka #SriLanka #Covid_19 #Covid19LK  #News1st",Glow ✨,GloriaXFiles,2020-11-01T12:05:17.000Z,Sun Nov 01 12:05:17 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,5,0,,,,,
1322871242815229952,"RT @itzNisha7 : Good Evening Everyone

#KERALAതമിഴ്മകൻവിജയ്
#Master ||  @actorvijay

#Ammulu #DSha #KingKohli
#SriLanka #Covid_19 
#StaySafe https://t.co/tuXr3F6B55",💚Ghilli Ragu👽ᴹᵃˢᵗᵉʳ,VijayRahul_Ragu,2020-11-01T12:00:56.000Z,Sun Nov 01 12:00:56 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,8,1,photo,https://pbs.twimg.com/media/ElumBXJU0AASVwi.jpg,,,
1322871065958215682,"RT @AthaudaDasuni : BREAKING‼️

Quarantine Curfew to the Western province EXTENDED until 5 AM on the 9th of November 

- Army Commander #lka #sriLanka #Covid_19 #COVID19LK",MHD_ABHAR,mhdabhar,2020-11-01T12:00:14.000Z,Sun Nov 01 12:00:14 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,0,,,,,
1322870698130378752,"RT @AthaudaDasuni : BREAKING‼️

Quarantine Curfew to the Western province EXTENDED until 5 AM on the 9th of November 

- Army Commander #lka #sriLanka #Covid_19 #COVID19LK",Chethaka Uduwarage,chethaka,2020-11-01T11:58:46.000Z,Sun Nov 01 11:58:46 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,4,0,,,,,
1322870208428584965,"RT @BuduMalli : ඔබට කෝවිඩ් යැයි හැගේ නම් හෝ සෞඛ්‍ය අංශ උපකාර අවශ්‍ය නම් රජය විසින් මෙම නොම්මරය හදුන්වා දී ඇත. අවශ්‍යතාව මත පමණක් අමතන්න 0117966366

ඔබේ දුරකථනයේ ගබඩා කර තබා ගන්න, අනෙක් අයටත් කියන්න. #COVID19 #Covid_19 #Srilanka",Shamaal | ශමාල්,mshamaal,2020-11-01T11:56:50.000Z,Sun Nov 01 11:56:50 +0000 2020,0,0,si,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,,,,,
1322869362169049088,"RT @rathisgowtham : ❗️IMPORTANT ❗️

If anyone develops symptoms during the quarantine curfew period contact 011 7 966 366 without delay 

- Health Secretary

#lka #SriLanka #Covid_19 #Covid19LK",AC,YouCanFoolMost,2020-11-01T11:53:28.000Z,Sun Nov 01 11:53:28 +0000 2020,0,0,en,"<a href=""https://getreal360.com"" rel=""nofollow"">GetReal360</a>",Retweet,,4,0,,,,,
1322869354321473536,"❗️IMPORTANT ❗️

If anyone develops symptoms during the quarantine curfew period contact 011 7 966 366 without delay 

- Health Secretary

#lka #SriLanka #Covid_19 #Covid19LK",WeLoveJosephVijay 🇱🇰,rathisgowtham,2020-11-01T11:53:26.000Z,Sun Nov 01 11:53:26 +0000 2020,2,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,,,,,
1322868871649325056,"RT @AthaudaDasuni : BREAKING‼️

Quarantine Curfew to the Western province EXTENDED until 5 AM on the 9th of November 

- Army Commander #lka #sriLanka #Covid_19 #COVID19LK",The Bratt Girl,TheBrattGirl,2020-11-01T11:51:31.000Z,Sun Nov 01 11:51:31 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322868677650259968,"RT @AthaudaDasuni : BREAKING‼️

Quarantine Curfew to the Western province EXTENDED until 5 AM on the 9th of November 

- Army Commander #lka #sriLanka #Covid_19 #COVID19LK",Nadeera Wijesinghe,Nadeerawije,2020-11-01T11:50:45.000Z,Sun Nov 01 11:50:45 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322868578954129409,"RT @AthaudaDasuni : BREAKING‼️

Quarantine Curfew to the Western province EXTENDED until 5 AM on the 9th of November 

- Army Commander #lka #sriLanka #Covid_19 #COVID19LK",Minshath,Minshath11,2020-11-01T11:50:21.000Z,Sun Nov 01 11:50:21 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322867039300714498,"RT @itzNisha7 : Good Evening Everyone

#KERALAതമിഴ്മകൻവിജയ്
#Master ||  @actorvijay

#Ammulu #DSha #KingKohli
#SriLanka #Covid_19 
#StaySafe https://t.co/tuXr3F6B55",Prabhakaran,Prabhu7708,2020-11-01T11:44:14.000Z,Sun Nov 01 11:44:14 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,8,1,photo,https://pbs.twimg.com/media/ElumBXJU0AASVwi.jpg,,,
1322866475204595712,"RT @AthaudaDasuni : BREAKING‼️

Quarantine Curfew to the Western province EXTENDED until 5 AM on the 9th of November 

- Army Commander #lka #sriLanka #Covid_19 #COVID19LK",Amjad Athas,googly99,2020-11-01T11:42:00.000Z,Sun Nov 01 11:42:00 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322866168734998528,"RT @itzNisha7 : Good Evening Everyone

#KERALAതമിഴ്മകൻവിജയ്
#Master ||  @actorvijay

#Ammulu #DSha #KingKohli
#SriLanka #Covid_19 
#StaySafe https://t.co/tuXr3F6B55",💝 தளபதி சக்தி💝,Mastersakthi007,2020-11-01T11:40:46.000Z,Sun Nov 01 11:40:46 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,8,1,photo,https://pbs.twimg.com/media/ElumBXJU0AASVwi.jpg,,,
1322866134115373057,"RT @newsradiolk : Anyone exhibiting symptoms of COVID-19 during the quarantine curfew period have been requested to contact 0117 966366 for assistance.
#SriLanka #lka #coronavirus #COVID19 #COVID19SL",K!R€N J/\M€$ 7™ at (🏡) #wearamask😷 #staysafe,KirenJames7,2020-11-01T11:40:38.000Z,Sun Nov 01 11:40:38 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,5,0,,,,,
1322865956192837632,"RT @AthaudaDasuni : ❗️IMPORTANT ❗️

If anyone develops symptoms during the quarantine curfew period contact 011 7 966 366 without delay 

- Health Secretary

#lka #SriLanka #Covid_19 #Covid19LK  #News1st",kasun,kazZtr_,2020-11-01T11:39:56.000Z,Sun Nov 01 11:39:56 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,5,0,,,,,
1322865818414116865,"RT @BuduMalli : ඔබට කෝවිඩ් යැයි හැගේ නම් හෝ සෞඛ්‍ය අංශ උපකාර අවශ්‍ය නම් රජය විසින් මෙම නොම්මරය හදුන්වා දී ඇත. අවශ්‍යතාව මත පමණක් අමතන්න 0117966366

ඔබේ දුරකථනයේ ගබඩා කර තබා ගන්න, අනෙක් අයටත් කියන්න. #COVID19 #Covid_19 #Srilanka",L∞P👽💻🌾🌏,Dr_Alien_,2020-11-01T11:39:23.000Z,Sun Nov 01 11:39:23 +0000 2020,0,0,si,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,,,,,
1322865800403849218,"105 police officers have contracted COVID-19 so far
https://t.co/bNSK5hRI0R
#lk #SriLanka #lka",Wedivistara,WedivistaraLK,2020-11-01T11:39:19.000Z,Sun Nov 01 11:39:19 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,http://www.wedivistara.com/24949/105-police-officers-have-contracted-covid-19-so-far ,3,0,,,,,
1322865164970991616,"Curfew enforced in Kurunegala MC area, Kuliyapitiya and Eheliyagoda https://t.co/agZJGHnSc8 via @colombogazette #Srilanka #lka #Kurunegala #Kuliyapitiya #coronavirus #COVID19 #Covid_19",Easwaran Rutnam,easwaranrutnam,2020-11-01T11:36:47.000Z,Sun Nov 01 11:36:47 +0000 2020,0,0,tl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://colombogazette.com/2020/11/01/curfew-enforced-in-kurunegala-mc-area-kuliyapitiya-and-eheliyagoda/ ,7,1,,,,,
1322865085241384960,"Curfew enforced in Kurunegala MC area, Kuliyapitiya and Eheliyagoda https://t.co/Vtk4LhNpVI via @colombogazette #Srilanka #lka #Kurunegala #Kuliyapitiya #coronavirus #COVID19 #Covid_19",Colombo Gazette,colombogazette,2020-11-01T11:36:28.000Z,Sun Nov 01 11:36:28 +0000 2020,1,0,tl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://colombogazette.com/2020/11/01/curfew-enforced-in-kurunegala-mc-area-kuliyapitiya-and-eheliyagoda/ ,7,1,,,,,
1322864227304890369,"RT @rac_pancolombo : If you have symptoms related to COVID-19, please contact 011-7966366  to conduct PCR testing at your home.

#SriLanka #COVID19LK #COVID19update #StopTheSpread #Rotaract #Rotaract3220 #RACPC #RotaractPanColombo #StriveAsOne #WeAreRotaract https://t.co/2i8Yb8PAuo",Joel Jebaraj,JoelJebaraj5,2020-11-01T11:33:04.000Z,Sun Nov 01 11:33:04 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,10,0,photo,https://pbs.twimg.com/media/Elu8CrdXEAoGEOa.jpg,,,
1322864153208492033,"Utter. Negligence. Protection by the state should be given to ALL, not a select segment. The ugly side of discretion.

It’s important to note that the current #Covid_19 health regulations issued by @MoH_SriLanka do not cover differently abled individuals nor their #caretakers https://t.co/xekNX2zsvc",Sierra Amarasiri,SierraSna,2020-11-01T11:32:46.000Z,Sun Nov 01 11:32:46 +0000 2020,4,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/newswirelk/status/1322634142018756609 ,2,1,,,,,
1322864148376514560,#Lockdown #Covid_19 #SriLanka #curfew #colombo https://t.co/FptutVVtbi,Joel Jebaraj,JoelJebaraj5,2020-11-01T11:32:45.000Z,Sun Nov 01 11:32:45 +0000 2020,2,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/rac_pancolombo/status/1322855312425132036 ,5,0,,,,,
1322864075328671744,"RT @AthaudaDasuni : BREAKING‼️

Quarantine Curfew to the Western province EXTENDED until 5 AM on the 9th of November 

- Army Commander #lka #sriLanka #Covid_19 #COVID19LK",Thanushkanth,Thanush98,2020-11-01T11:32:27.000Z,Sun Nov 01 11:32:27 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322863793035190272,"BE SAFE SRI LANKA 🇱🇰 
#Covid_19 #srilankancovid19update #covid19meme #srilankacurfewupdates #besafe #SriLanka #COVID19SL #COVID19LK #CoronavirusPandemic #Corona #Unite2FightCorona https://t.co/CVHgyTypl6",Thilan Subasinghe,thilanpxd,2020-11-01T11:31:20.000Z,Sun Nov 01 11:31:20 +0000 2020,0,0,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,11,0,photo,https://pbs.twimg.com/media/ElvBmkcXEAEDyPp.jpg,,,
1322863703121752064,RT @22Dinuk : කොවිඩ් -19 වෛරසයේ රෝග ලක්ෂණ සහිත පුද්ගලයින් රෝහල් ගතවීමට පෙර 0117966366 යන දුරකථන අංකයට ඇමතුමක් ලබා දෙන්න. විශේෂ සෞඛ්‍ය කණ්ඩායම් එවිට ඔබ හා සම්බ්න්ධ වෙනු ඇත.- සෞඛ්‍ය අමාත්‍යාංශය ලේකම් #lka #SriLanka #Covid_19 #coronavirus,S🅿️🅰️©️E W🅰️LKER,Spacewalkerlive,2020-11-01T11:30:59.000Z,Sun Nov 01 11:30:59 +0000 2020,0,0,si,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322863665704415234,"RT @newsradiolk : Anyone exhibiting symptoms of COVID-19 during the quarantine curfew period have been requested to contact 0117 966366 for assistance.
#SriLanka #lka #coronavirus #COVID19 #COVID19SL",Nicole Yatawara,nicolekeaera,2020-11-01T11:30:50.000Z,Sun Nov 01 11:30:50 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,5,0,,,,,
1322863380609167360,"RT @AthaudaDasuni : ❗️IMPORTANT ❗️

If anyone develops symptoms during the quarantine curfew period contact 011 7 966 366 without delay 

- Health Secretary

#lka #SriLanka #Covid_19 #Covid19LK  #News1st",rebelinpurple,rebelinpurple,2020-11-01T11:29:42.000Z,Sun Nov 01 11:29:42 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,5,0,,,,,
1322863352994058240,"**- மெனிங் சந்தை பூட்டு-**

புறக்கோட்டை மெனிங் சந்தை  காலவரையறையின்றி மூடப்படுகின்றது.

VIA @hirunews #SriLanka #lk #COVID19SL #Covid_19 #Colombo https://t.co/R5F2sP3cG9",Ranjan Arun Prasadh,raprasadh,2020-11-01T11:29:35.000Z,Sun Nov 01 11:29:35 +0000 2020,2,0,ta,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,5,1,photo,https://pbs.twimg.com/media/ElvBNV5VgAEYECs.jpg,,,
1322863265634897920,"BREAKING‼️

Quarantine Curfew to the Western province EXTENDED until 5 AM on the 9th of November 

- Army Commander #lka #sriLanka #Covid_19 #COVID19LK",Bilaal Nalir,bilaalnalir_lk,2020-11-01T11:29:14.000Z,Sun Nov 01 11:29:14 +0000 2020,0,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,4,0,,,,,
1322863209229942785,"Anyone exhibiting symptoms of COVID-19 during the quarantine curfew period have been requested to contact 0117 966366 for assistance.
#SriLanka #lka #coronavirus #COVID19 #COVID19SL",A_Y_A_Z,AyyoAyaz,2020-11-01T11:29:01.000Z,Sun Nov 01 11:29:01 +0000 2020,1,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,5,0,,,,,
1322862963821289473,"Anyone exhibiting symptoms of COVID-19 during the quarantine curfew period have been requested to contact 0117 966366 for assistance.
#SriLanka #lka #coronavirus #COVID19 #COVID19SL",NewsRadio - TNLRN,newsradiolk,2020-11-01T11:28:02.000Z,Sun Nov 01 11:28:02 +0000 2020,4,7,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,5,0,,,,,
1322862936704970752,"RT @AthaudaDasuni : BREAKING‼️

Quarantine Curfew to the Western province EXTENDED until 5 AM on the 9th of November 

- Army Commander #lka #sriLanka #Covid_19 #COVID19LK",crush mmm,CrushMmm,2020-11-01T11:27:56.000Z,Sun Nov 01 11:27:56 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322862587969560576,Curfew in the entire Western Province extended till 9th November https://t.co/YNzFciumnS via @colombogazette #Srilanka #lka #curfew #coronavirus #COVID19 #Covid_19 #Colombo,Colombo Gazette,colombogazette,2020-11-01T11:26:33.000Z,Sun Nov 01 11:26:33 +0000 2020,6,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://colombogazette.com/2020/11/01/curfew-in-the-entire-western-province-extended-till-9th-november/ ,7,1,,,,,
1322862497938862081,RT @22Dinuk : කොවිඩ් -19 වෛරසයේ රෝග ලක්ෂණ සහිත පුද්ගලයින් රෝහල් ගතවීමට පෙර 0117966366 යන දුරකථන අංකයට ඇමතුමක් ලබා දෙන්න. විශේෂ සෞඛ්‍ය කණ්ඩායම් එවිට ඔබ හා සම්බ්න්ධ වෙනු ඇත.- සෞඛ්‍ය අමාත්‍යාංශය ලේකම් #lka #SriLanka #Covid_19 #coronavirus,Kanchana Amilani,moogater,2020-11-01T11:26:11.000Z,Sun Nov 01 11:26:11 +0000 2020,0,0,si,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322862359354863618,RT @22Dinuk : කොවිඩ් -19 වෛරසයේ රෝග ලක්ෂණ සහිත පුද්ගලයින් රෝහල් ගතවීමට පෙර 0117966366 යන දුරකථන අංකයට ඇමතුමක් ලබා දෙන්න. විශේෂ සෞඛ්‍ය කණ්ඩායම් එවිට ඔබ හා සම්බ්න්ධ වෙනු ඇත.- සෞඛ්‍ය අමාත්‍යාංශය ලේකම් #lka #SriLanka #Covid_19 #coronavirus,චන්දු බබි 😂💔,ItsmeSuppa,2020-11-01T11:25:38.000Z,Sun Nov 01 11:25:38 +0000 2020,0,0,si,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322862205902057473,කොවිඩ් -19 වෛරසයේ රෝග ලක්ෂණ සහිත පුද්ගලයින් රෝහල් ගතවීමට පෙර 0117966366 යන දුරකථන අංකයට ඇමතුමක් ලබා දෙන්න. විශේෂ සෞඛ්‍ය කණ්ඩායම් එවිට ඔබ හා සම්බ්න්ධ වෙනු ඇත.- සෞඛ්‍ය අමාත්‍යාංශය ලේකම් #lka #SriLanka #Covid_19 #coronavirus,A_Y_A_Z,AyyoAyaz,2020-11-01T11:25:02.000Z,Sun Nov 01 11:25:02 +0000 2020,0,0,si,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,4,0,,,,,
1322862170825216000,"RT @AthaudaDasuni : ❗️IMPORTANT ❗️

If anyone develops symptoms during the quarantine curfew period contact 011 7 966 366 without delay 

- Health Secretary

#lka #SriLanka #Covid_19 #Covid19LK  #News1st",Nalin K. 🇱🇰,CrazyNalin,2020-11-01T11:24:53.000Z,Sun Nov 01 11:24:53 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,5,0,,,,,
1322861970333130752,RT @22Dinuk : කොවිඩ් -19 වෛරසයේ රෝග ලක්ෂණ සහිත පුද්ගලයින් රෝහල් ගතවීමට පෙර 0117966366 යන දුරකථන අංකයට ඇමතුමක් ලබා දෙන්න. විශේෂ සෞඛ්‍ය කණ්ඩායම් එවිට ඔබ හා සම්බ්න්ධ වෙනු ඇත.- සෞඛ්‍ය අමාත්‍යාංශය ලේකම් #lka #SriLanka #Covid_19 #coronavirus,Mr.X,changedSoul_777,2020-11-01T11:24:05.000Z,Sun Nov 01 11:24:05 +0000 2020,0,0,si,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1322861841320538113,Curfew in the entire Western Province extended till 9th November https://t.co/TMDjIVFcFg via @colombogazette #Srilanka #lka #curfew #coronavirus #COVID19 #Covid_19 #Colombo,Easwaran Rutnam,easwaranrutnam,2020-11-01T11:23:35.000Z,Sun Nov 01 11:23:35 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://colombogazette.com/2020/11/01/curfew-in-the-entire-western-province-extended-till-9th-november/ ,7,1,,,,,
1322861836979462145,"RT @BuduMalli : ඔබට කෝවිඩ් යැයි හැගේ නම් හෝ සෞඛ්‍ය අංශ උපකාර අවශ්‍ය නම් රජය විසින් මෙම නොම්මරය හදුන්වා දී ඇත. අවශ්‍යතාව මත පමණක් අමතන්න 0117966366

ඔබේ දුරකථනයේ ගබඩා කර තබා ගන්න, අනෙක් අයටත් කියන්න. #COVID19 #Covid_19 #Srilanka",Wuz_Good,wuz_gooood,2020-11-01T11:23:34.000Z,Sun Nov 01 11:23:34 +0000 2020,0,0,si,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,3,0,,,,,
1322861594603266049,"RT @AthaudaDasuni : BREAKING‼️

Quarantine Curfew to the Western province EXTENDED until 5 AM on the 9th of November 

- Army Commander #lka #sriLanka #Covid_19 #COVID19LK",Rathen Shameel Jayman,JaymanShameel,2020-11-01T11:22:36.000Z,Sun Nov 01 11:22:36 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,0,,,,,
1322861539490172928,Breaking News : Western province Curfew extended by a week until 9th Sept 2020 #SriLanka #Covid_19 #lockdown https://t.co/X8ujYZbW6z,Report.lk,reportlk,2020-11-01T11:22:23.000Z,Sun Nov 01 11:22:23 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,3,0,photo,https://pbs.twimg.com/media/Elu_IiKX0AE3rfX.jpg,,,
1322861194785427456,"RT @AthaudaDasuni : ❗️IMPORTANT ❗️

If anyone develops symptoms during the quarantine curfew period contact 011 7 966 366 without delay 

- Health Secretary

#lka #SriLanka #Covid_19 #Covid19LK  #News1st",Roonio Macaroonio,MacaRooonio,2020-11-01T11:21:01.000Z,Sun Nov 01 11:21:01 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,5,0,,,,,
